GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOB001,AOS001,AOS002,AOD001,AOD002,AOD003
"G4805070","1880","Texas","480","Zavala","5070","Zavala","49","5070",410,42726,12388,34660,1470,55441
"G4950015","1880","Utah Territory","495","Beaver","0015","Beaver","67","10",3918,7725,4865,289320,23995,88543
"G4950035","1880","Utah Territory","495","Box Elder","0035","Box Elder","67","30",6761,28037,18974,841832,70927,295063
"G4950055","1880","Utah Territory","495","Cache","0055","Cache","67","50",12562,50839,33904,1484890,68590,215835
"G4950115","1880","Utah Territory","495","Davis","0115","Davis","67","110",5279,29421,27204,1143945,65177,181482
"G4950155","1880","Utah Territory","495","Emery","0155","Emery","67","150",556,1618,9042,17044,5366,23903
"G4950295","1880","Utah Territory","495","Iron","0295","Iron","67","210",4013,10279,1622,289020,27010,155363
"G4950315","1880","Utah Territory","495","Juab","0315","Juab","67","230",3474,6401,5174,439340,30430,52520
"G4950335","1880","Utah Territory","495","Kane","0335","Kane","67","250",3085,5763,1160,496130,31460,88123
"G4950375","1880","Utah Territory","495","Millard","0375","Millard","67","270",3727,9044,5444,226935,23485,64950
"G4950395","1880","Utah Territory","495","Morgan","0395","Morgan","67","290",1783,7693,3345,226385,18287,53595
"G4950415","1880","Utah Territory","495","Piute","0415","Piute","67","310",1651,4591,11161,43570,8218,29030
"G4950435","1880","Utah Territory","495","Rich","0435","Rich","67","330",1263,18397,2249,172865,19391,116420
"G4950495","1880","Utah Territory","495","Salt Lake","0495","Salt Lake","67","350",31977,30799,20521,1932585,99008,295487
"G4950515","1880","Utah Territory","495","San Juan","0515","San Juan","67","370",204,375,948,5210,1390,14715
"G4950535","1880","Utah Territory","495","Sanpete","0535","Sanpete","67","390",11557,39492,10048,1072990,89864,261090
"G4950555","1880","Utah Territory","495","Sevier","0555","Sevier","67","410",4457,13167,9438,212930,27524,113897
"G4950595","1880","Utah Territory","495","Summit","0595","Summit","67","430",4921,18312,10306,315430,26924,124498
"G4950615","1880","Utah Territory","495","Tooele","0615","Tooele","67","450",4497,13870,8805,548550,31445,320232
"G4950635","1880","Utah Territory","495","Uintah","0635","Uintah","67","470",799,148,0,3450,0,4845
"G4950675","1880","Utah Territory","495","Utah","0675","Utah","67","490",17973,63116,27026,2236092,137986,320530
"G4950715","1880","Utah Territory","495","Wasatch","0715","Wasatch","67","510",2927,14257,5648,308785,31222,107067
"G4950735","1880","Utah Territory","495","Washington","0735","Washington","67","530",4235,5115,2248,326475,21537,148335
"G4950755","1880","Utah Territory","495","Weber","0755","Weber","67","570",12344,37646,20287,1381405,87517,231115
"G5000010","1880","Vermont","500","Addison","0010","Addison","6","10",24173,296796,115910,12568164,401889,1908606
"G5000030","1880","Vermont","500","Bennington","0030","Bennington","6","30",21950,157840,114738,5239730,230256,795619
"G5000050","1880","Vermont","500","Caledonia","0050","Caledonia","6","50",23607,240535,115392,7136435,391602,1168573
"G5000070","1880","Vermont","500","Chittenden","0070","Chittenden","6","70",32792,265867,78993,10368736,411989,1250461
"G5000090","1880","Vermont","500","Essex","0090","Essex","6","90",7931,83425,109932,1716730,82558,323192
"G5000110","1880","Vermont","500","Franklin","0110","Franklin","6","110",30225,257136,110026,10781046,457896,1470852
"G5000130","1880","Vermont","500","Grand Isle","0130","Grand Isle","6","130",4124,39701,10357,2008835,63830,211336
"G5000150","1880","Vermont","500","Lamoille","0150","Lamoille","6","150",12684,137427,94532,4448825,217984,664056
"G5000170","1880","Vermont","500","Orange","0170","Orange","6","170",23525,304391,113817,8500308,413764,1451431
"G5000190","1880","Vermont","500","Orleans","0190","Orleans","6","190",22083,207972,146295,7188699,419595,1153050
"G5000210","1880","Vermont","500","Rutland","0210","Rutland","6","210",41829,327737,147592,11673716,418604,1627255
"G5000230","1880","Vermont","500","Washington","0230","Washington","6","230",25404,246222,148659,9048622,439098,1320474
"G5000250","1880","Vermont","500","Windham","0250","Windham","6","250",26763,301313,135517,7334220,395625,1273478
"G5000270","1880","Vermont","500","Windsor","0270","Windsor","6","270",35196,420099,154367,11331946,534595,1967812
"G5100010","1880","Virginia","510","Accomack","0010","Accomack","40","10",24408,84160,85634,3597251,82154,283089
"G5100030","1880","Virginia","510","Albemarle","0030","Albemarle","40","30",32618,244395,180029,6015736,124260,545213
"G5100035","1880","Virginia","510","Alexandria","0035","Alexandria","40","130",17546,9028,4279,903980,14175,37281
"G5100050","1880","Virginia","510","Alleghany","0050","Alleghany","40","50",5586,30191,88558,636413,15237,99531
"G5100070","1880","Virginia","510","Amelia","0070","Amelia","40","70",10377,87308,105747,1140301,30465,131681
"G5100090","1880","Virginia","510","Amherst","0090","Amherst","40","90",18709,102928,146274,2540453,52521,279889
"G5100110","1880","Virginia","510","Appomattox","0110","Appomattox","40","110",10080,63164,110968,1132889,35349,135408
"G5100150","1880","Virginia","510","Augusta","0150","Augusta","40","150",35710,246543,253026,10032680,232340,930516
"G5100170","1880","Virginia","510","Bath","0170","Bath","40","170",4482,38617,166139,1184908,22058,154734
"G5100190","1880","Virginia","510","Bedford","0190","Bedford","40","190",31205,193591,233826,4438845,118047,536975
"G5100210","1880","Virginia","510","Bland","0210","Bland","40","210",5004,45364,108129,1095911,21579,163940
"G5100230","1880","Virginia","510","Botetourt","0230","Botetourt","40","230",14809,93019,97975,2388048,66336,240002
"G5100250","1880","Virginia","510","Brunswick","0250","Brunswick","40","250",16707,98444,222728,1090073,34989,221645
"G5100270","1880","Virginia","510","Buchanan","0270","Buchanan","40","270",5694,22330,243863,327794,8671,144722
"G5100290","1880","Virginia","510","Buckingham","0290","Buckingham","40","290",15540,85740,178510,1406019,40576,213345
"G5100310","1880","Virginia","510","Campbell","0310","Campbell","40","310",36250,93240,173815,2147709,71214,275753
"G5100330","1880","Virginia","510","Caroline","0330","Caroline","40","330",17243,137005,154003,2080861,129671,249927
"G5100350","1880","Virginia","510","Carroll","0350","Carroll","40","350",13323,114686,155169,1566061,35533,272228
"G5100360","1880","Virginia","510","Charles City","0360","Charles City","40","360",5512,36191,53042,700443,24148,83891
"G5100370","1880","Virginia","510","Charlotte","0370","Charlotte","40","370",16653,88669,149485,1932112,46314,216768
"G5100410","1880","Virginia","510","Chesterfield","0410","Chesterfield","40","410",25085,76894,142701,2640550,64917,209319
"G5100430","1880","Virginia","510","Clarke","0430","Clarke","40","430",7682,81095,25946,2780358,82113,305945
"G5100450","1880","Virginia","510","Craig","0450","Craig","40","450",3794,32624,73916,815247,22639,119463
"G5100470","1880","Virginia","510","Culpeper","0470","Culpeper","40","470",13408,126049,89628,2559351,66443,339489
"G5100490","1880","Virginia","510","Cumberland","0490","Cumberland","40","490",10540,61338,98169,1073324,26687,139694
"G5100530","1880","Virginia","510","Dinwiddie","0530","Dinwiddie","40","530",32870,92197,187555,1443746,48939,175486
"G5100550","1880","Virginia","510","Elizabeth City","0550","Elizabeth City","40","550",10689,16332,10087,586932,23168,50683
"G5100570","1880","Virginia","510","Essex","0570","Essex","40","570",11032,82164,73696,1264798,31871,180529
"G5100590","1880","Virginia","510","Fairfax","0590","Fairfax","40","590",16025,95784,97412,4864291,143186,431760
"G5100610","1880","Virginia","510","Fauquier","0610","Fauquier","40","610",22993,295305,126851,7358196,128914,1107689
"G5100630","1880","Virginia","510","Floyd","0630","Floyd","40","630",13255,104380,112368,2110364,57218,314420
"G5100650","1880","Virginia","510","Fluvanna","0650","Fluvanna","40","650",10802,56267,84521,1122003,33576,161627
"G5100670","1880","Virginia","510","Franklin","0670","Franklin","40","670",25084,115592,240230,2507291,71563,367681
"G5100690","1880","Virginia","510","Frederick","0690","Frederick","40","690",17553,151563,128578,4243413,101889,434341
"G5100710","1880","Virginia","510","Giles","0710","Giles","40","710",8794,64492,89591,1764299,35272,230219
"G5100730","1880","Virginia","510","Gloucester","0730","Gloucester","40","730",11876,49541,55177,1336405,39908,146491
"G5100750","1880","Virginia","510","Goochland","0750","Goochland","40","750",10292,58142,99412,1479754,37091,150212
"G5100770","1880","Virginia","510","Grayson","0770","Grayson","40","770",13068,105815,132254,1887974,45277,357985
"G5100790","1880","Virginia","510","Greene","0790","Greene","40","790",5830,45459,38260,630018,21704,92273
"G5100810","1880","Virginia","510","Greensville","0810","Greensville","40","810",8407,43202,111093,773041,92669,124912
"G5100830","1880","Virginia","510","Halifax","0830","Halifax","40","830",33588,198538,252693,4009930,102013,549127
"G5100850","1880","Virginia","510","Hanover","0850","Hanover","40","850",18588,125047,135099,2243211,67205,264057
"G5100870","1880","Virginia","510","Henrico","0870","Henrico","40","870",82703,67500,54078,3788796,86627,216478
"G5100890","1880","Virginia","510","Henry","0890","Henry","40","890",16009,61828,142212,1362822,36436,199148
"G5100910","1880","Virginia","510","Highland","0910","Highland","40","910",5164,60765,118629,2077585,25859,308934
"G5100930","1880","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",10572,55509,117997,1368137,33906,157861
"G5100950","1880","Virginia","510","James City","0950","James City","40","950",5422,19492,34925,370464,13802,63232
"G5100970","1880","Virginia","510","King And Queen","0970","King And Queen","40","970",10502,93899,76116,1266089,22447,148373
"G5100990","1880","Virginia","510","King George","0990","King George","40","990",6397,64378,44799,1157752,28491,135153
"G5101010","1880","Virginia","510","King William","1010","King William","40","1010",8751,48618,84611,1387349,35331,123622
"G5101030","1880","Virginia","510","Lancaster","1030","Lancaster","40","1030",6160,25649,31594,671527,19334,77684
"G5101050","1880","Virginia","510","Lee","1050","Lee","40","1050",15116,100775,171437,2314067,56354,365803
"G5101070","1880","Virginia","510","Loudoun","1070","Loudoun","40","1070",23634,232391,66478,9531254,183227,1099900
"G5101090","1880","Virginia","510","Louisa","1090","Louisa","40","1090",18942,106642,166517,2084530,63855,264065
"G5101110","1880","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",11535,43635,162460,1004391,29687,149815
"G5101130","1880","Virginia","510","Madison","1130","Madison","40","1130",10562,91186,73554,1908755,64259,253907
"G5101150","1880","Virginia","510","Mathews","1150","Matthews","40","1150",7501,24103,16444,999030,16503,102484
"G5101170","1880","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",24610,133300,242262,2086683,61508,300317
"G5101190","1880","Virginia","510","Middlesex","1190","Middlesex","40","1190",6252,33205,35444,742286,17881,81540
"G5101210","1880","Virginia","510","Montgomery","1210","Montgomery","40","1210",16693,98830,103986,3699023,58042,306139
"G5101230","1880","Virginia","510","Nansemond","1230","Nansemond","40","1230",15903,65241,118777,1597239,53543,214821
"G5101250","1880","Virginia","510","Nelson","1250","Nelson","40","1250",16536,89391,144753,1873866,46352,228150
"G5101270","1880","Virginia","510","New Kent","1270","New Kent","40","1270",5515,37484,65637,533237,24340,82389
"G5101290","1880","Virginia","510","Norfolk","1290","Norfolk","40","1290",58657,63239,78687,2909784,89512,355830
"G5101310","1880","Virginia","510","Northampton","1310","Northampton","40","1310",9152,47227,36231,1331950,26767,132091
"G5101330","1880","Virginia","510","Northumberland","1330","Northumberland","40","1330",7929,47259,56972,1237468,35957,124789
"G5101350","1880","Virginia","510","Nottoway","1350","Nottoway","40","1350",11156,66723,112021,1111755,33543,137014
"G5101370","1880","Virginia","510","Orange","1370","Orange","40","1370",13052,93194,86648,2021106,59813,224470
"G5101390","1880","Virginia","510","Page","1390","Page","40","1390",9965,56848,56822,1943833,52836,206367
"G5101410","1880","Virginia","510","Patrick","1410","Patrick","40","1410",12833,52157,160483,1062722,18805,200404
"G5101430","1880","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",52589,205465,328387,4895813,130285,520567
"G5101450","1880","Virginia","510","Powhatan","1450","Powhatan","40","1450",7817,58576,85283,1156119,23857,135706
"G5101470","1880","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",14668,68827,101326,1457130,31532,143371
"G5101490","1880","Virginia","510","Prince George","1490","Prince George","40","1490",10054,60131,67581,1082611,36798,114680
"G5101510","1880","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",9394,50648,61845,1381106,35561,153583
"G5101530","1880","Virginia","510","Prince William","1530","Prince William","40","1530",9180,74495,107956,2169887,64138,283495
"G5101550","1880","Virginia","510","Pulaski","1550","Pulaski","40","1550",8755,93127,80078,3259436,45665,318045
"G5101570","1880","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",9291,101464,51224,1990868,45629,462352
"G5101590","1880","Virginia","510","Richmond","1590","Richmond","40","1590",7195,40822,38375,785831,17083,103012
"G5101610","1880","Virginia","510","Roanoke","1610","Roanoke","40","1610",13105,82998,73504,3597247,133555,227325
"G5101630","1880","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",20003,164430,169790,3941907,86064,430351
"G5101650","1880","Virginia","510","Rockingham","1650","Rockingham","40","1650",29567,205619,124664,8221998,210435,743216
"G5101670","1880","Virginia","510","Russell","1670","Russell","40","1670",13906,108719,174459,2978976,43177,542804
"G5101690","1880","Virginia","510","Scott","1690","Scott","40","1690",17233,114693,169328,2020947,49397,372623
"G5101710","1880","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",18204,131497,111178,5101538,154199,519918
"G5101730","1880","Virginia","510","Smyth","1730","Smyth","40","1730",12160,94864,107973,2705137,51601,358860
"G5101750","1880","Virginia","510","Southampton","1750","Southampton","40","1750",18012,108290,214837,1682158,52875,242005
"G5101770","1880","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",14828,52749,161820,1409330,42248,172989
"G5101790","1880","Virginia","510","Stafford","1790","Stafford","40","1790",7211,45963,88413,1113910,38200,154569
"G5101810","1880","Virginia","510","Surry","1810","Surry","40","1810",7391,48086,73159,810834,37770,118564
"G5101830","1880","Virginia","510","Sussex","1830","Sussex","40","1830",10062,71638,168450,964396,36237,143198
"G5101850","1880","Virginia","510","Tazewell","1850","Tazewell","40","1850",12861,89057,180233,2756709,47322,466779
"G5101870","1880","Virginia","510","Warren","1870","Warren","40","1870",7399,66855,49080,1535382,39819,226961
"G5101890","1880","Virginia","510","Warwick","1890","Warwick","40","1875",2258,6610,38084,286255,6327,45077
"G5101910","1880","Virginia","510","Washington","1910","Washington","40","1910",25203,136244,134951,3541146,68468,419993
"G5101930","1880","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",8846,63000,57103,964045,25365,115441
"G5101950","1880","Virginia","510","Wise","1950","Wise","40","1950",7772,40602,203052,738862,14543,155798
"G5101970","1880","Virginia","510","Wythe","1970","Wythe","40","1970",14318,122340,106185,3710778,62239,453825
"G5101990","1880","Virginia","510","York","1990","York","40","1990",7349,29403,20344,471269,19809,77488
"G5350015","1880","Washington Territory","535","Chihallis","0015","Chihallis","73","270",921,5520,28897,284525,13000,64843
"G5350035","1880","Washington Territory","535","Clallam","0035","Clallam","73","90",638,5151,12905,157960,7372,42300
"G5350055","1880","Washington Territory","535","Clark","0055","Clark","73","110",5490,28517,86783,1136440,44981,224966
