GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,ASW001,AUJ001,AUJ002,AUK001,AUK002,AUK003
"G4950395","1890","Utah Territory","495","Morgan","0395","Morgan","67","290",1780,8420,11904,530750,27460,113530
"G4950415","1890","Utah Territory","495","Piute","0415","Piute","67","310",2842,10390,7691,190810,11830,118570
"G4950435","1890","Utah Territory","495","Rich","0435","Rich","67","330",1527,29121,65551,971530,42280,373170
"G4950495","1890","Utah Territory","495","Salt Lake","0495","Salt Lake","67","350",58457,47950,25321,6015960,185840,748970
"G4950515","1890","Utah Territory","495","San Juan","0515","San Juan","67","370",365,1586,2511,55240,7570,280340
"G4950535","1890","Utah Territory","495","Sanpete","0535","Sanpete","67","390",13146,60898,34466,2042440,113770,688470
"G4950555","1890","Utah Territory","495","Sevier","0555","Sevier","67","410",6199,18369,9210,427260,21550,245810
"G4950595","1890","Utah Territory","495","Summit","0595","Summit","67","430",7733,18266,16720,712290,31400,164370
"G4950615","1890","Utah Territory","495","Tooele","0615","Tooele","67","450",3700,17983,23253,949300,28850,380910
"G4950635","1890","Utah Territory","495","Uintah","0635","Uintah","67","470",2762,13387,6402,339070,21380,89510
"G4950675","1890","Utah Territory","495","Utah","0675","Utah","67","490",23768,50824,17813,2870800,111540,481560
"G4950715","1890","Utah Territory","495","Wasatch","0715","Wasatch","67","510",3595,13629,6167,369310,15370,248850
"G4950735","1890","Utah Territory","495","Washington","0735","Washington","67","530",4009,3634,1238,191560,22500,79660
"G4950755","1890","Utah Territory","495","Weber","0755","Weber","67","570",22723,38849,20509,3668000,106590,417620
"G5000010","1890","Vermont","500","Addison","0010","Addison","6","10",22277,277478,89675,8417700,432110,1665920
"G5000030","1890","Vermont","500","Bennington","0030","Bennington","6","30",20448,117069,134444,4833930,228780,867910
"G5000050","1890","Vermont","500","Caledonia","0050","Caledonia","6","50",23436,177632,146487,4897750,399490,1193260
"G5000070","1890","Vermont","500","Chittenden","0070","Chittenden","6","70",35389,185315,104270,8134950,372500,1282950
"G5000090","1890","Vermont","500","Essex","0090","Essex","6","90",9511,68558,72626,1689890,108070,424620
"G5000110","1890","Vermont","500","Franklin","0110","Franklin","6","110",29755,202492,135943,8429880,400850,1372350
"G5000130","1890","Vermont","500","Grand Isle","0130","Grand Isle","6","130",3843,38043,9207,1747750,73350,260230
"G5000150","1890","Vermont","500","Lamoille","0150","Lamoille","6","150",12831,112515,86348,3197950,247510,632300
"G5000170","1890","Vermont","500","Orange","0170","Orange","6","170",19575,253651,133074,5403680,426150,1441850
"G5000190","1890","Vermont","500","Orleans","0190","Orleans","6","190",22101,200002,153017,5731870,374530,1375060
"G5000210","1890","Vermont","500","Rutland","0210","Rutland","6","210",45397,269451,158156,9158510,426410,1721860
"G5000230","1890","Vermont","500","Washington","0230","Washington","6","230",29606,204321,151135,5797450,408150,1339700
"G5000250","1890","Vermont","500","Windham","0250","Windham","6","250",26547,208699,196314,5363800,367600,1252440
"G5000270","1890","Vermont","500","Windsor","0270","Windsor","6","270",31706,340717,169007,7622380,468060,1813870
"G5100010","1890","Virginia","510","Accomack","0010","Accomack","40","10",27277,83332,89461,4466070,116200,446020
"G5100030","1890","Virginia","510","Albemarle","0030","Albemarle","40","30",32379,220650,151848,5963690,157110,659870
"G5100035","1890","Virginia","510","Alexandria","0035","Alexandria","40","130",18597,5018,3449,1238390,10310,33520
"G5100050","1890","Virginia","510","Alleghany","0050","Alleghany","40","50",9283,26773,59995,776240,21550,118350
"G5100070","1890","Virginia","510","Amelia","0070","Amelia","40","70",9068,84419,100592,1098580,36670,149150
"G5100090","1890","Virginia","510","Amherst","0090","Amherst","40","90",17551,101395,131267,2136980,58620,329980
"G5100110","1890","Virginia","510","Appomattox","0110","Appomattox","40","110",9589,69965,104457,1053550,31660,157230
"G5100150","1890","Virginia","510","Augusta","0150","Augusta","40","150",37005,267959,144940,11792540,314120,1210280
"G5100170","1890","Virginia","510","Bath","0170","Bath","40","170",4587,38737,119773,1263260,22190,200810
"G5100190","1890","Virginia","510","Bedford","0190","Bedford","40","190",31213,209572,218223,4222580,128080,632970
"G5100210","1890","Virginia","510","Bland","0210","Bland","40","210",5129,51222,87998,1745690,25760,210640
"G5100230","1890","Virginia","510","Botetourt","0230","Botetourt","40","230",14854,94119,81013,3018490,77020,356810
"G5100250","1890","Virginia","510","Brunswick","0250","Brunswick","40","250",17245,118781,188045,1211930,43400,232890
"G5100270","1890","Virginia","510","Buchanan","0270","Buchanan","40","270",5867,28434,147786,753190,49440,176740
"G5100290","1890","Virginia","510","Buckingham","0290","Buckingham","40","290",14383,91508,156230,1202220,40380,204880
"G5100310","1890","Virginia","510","Campbell","0310","Campbell","40","310",41087,115626,159586,2732340,81450,334000
"G5100330","1890","Virginia","510","Caroline","0330","Caroline","40","330",16681,150816,140315,1991040,75820,330430
"G5100350","1890","Virginia","510","Carroll","0350","Carroll","40","350",15497,122175,138488,2813810,58920,359040
"G5100360","1890","Virginia","510","Charles City","0360","Charles City","40","360",5066,29419,53275,627850,34630,104300
"G5100370","1890","Virginia","510","Charlotte","0370","Charlotte","40","370",15077,89211,149356,1387030,40820,176500
"G5100410","1890","Virginia","510","Chesterfield","0410","Chesterfield","40","410",26211,69025,134263,3145360,66720,268360
"G5100430","1890","Virginia","510","Clarke","0430","Clarke","40","430",8071,81372,21045,2779580,72220,395590
"G5100450","1890","Virginia","510","Craig","0450","Craig","40","450",3835,35730,55899,1175620,26070,211000
"G5100470","1890","Virginia","510","Culpeper","0470","Culpeper","40","470",13233,138135,66462,2854870,81120,425540
"G5100490","1890","Virginia","510","Cumberland","0490","Cumberland","40","490",9482,87649,86221,1202230,38620,164320
"G5100510","1890","Virginia","510","Dickenson","0510","Dickenson","40","510",5077,22493,138415,905140,9440,137120
"G5100530","1890","Virginia","510","Dinwiddie","0530","Dinwiddie","40","530",13515,99572,188326,1737030,54095,230120
"G5100550","1890","Virginia","510","Elizabeth City","0550","Elizabeth City","40","550",16168,10504,3892,449670,16220,46090
"G5100570","1890","Virginia","510","Essex","0570","Essex","40","570",10047,73186,77674,1240090,43380,202590
"G5100590","1890","Virginia","510","Fairfax","0590","Fairfax","40","590",16655,111090,75365,4898200,190950,562500
"G5100610","1890","Virginia","510","Fauquier","0610","Fauquier","40","610",22590,261303,105691,7141800,266430,1198680
"G5100630","1890","Virginia","510","Floyd","0630","Floyd","40","630",14405,122281,102099,2769550,76245,441885
"G5100650","1890","Virginia","510","Fluvanna","0650","Fluvanna","40","650",9508,61457,73705,934730,41620,175150
"G5100670","1890","Virginia","510","Franklin","0670","Franklin","40","670",24985,155150,199281,3149240,87120,480330
"G5100690","1890","Virginia","510","Frederick","0690","Frederick","40","690",17880,140036,80544,5063090,137550,628110
"G5100710","1890","Virginia","510","Giles","0710","Giles","40","710",9090,62727,94880,2202890,36780,312700
"G5100730","1890","Virginia","510","Gloucester","0730","Gloucester","40","730",11653,59263,44660,1679470,57640,204910
"G5100750","1890","Virginia","510","Goochland","0750","Goochland","40","750",9958,76110,86930,1556660,41940,177110
"G5100770","1890","Virginia","510","Grayson","0770","Grayson","40","770",14394,119038,112036,3227140,94760,491080
"G5100790","1890","Virginia","510","Greene","0790","Greene","40","790",5622,43761,36185,717780,40580,114170
"G5100810","1890","Virginia","510","Greensville","0810","Greensville","40","810",8230,47960,89043,673850,25280,109870
"G5100830","1890","Virginia","510","Halifax","0830","Halifax","40","830",34424,205604,231635,3168470,92710,453540
"G5100850","1890","Virginia","510","Hanover","0850","Hanover","40","850",17402,122700,119376,2326250,88890,367820
"G5100870","1890","Virginia","510","Henrico","0870","Henrico","40","870",103394,43933,34092,4402720,82470,293160
"G5100890","1890","Virginia","510","Henry","0890","Henry","40","890",18208,73108,124556,1262610,35360,232600
"G5100910","1890","Virginia","510","Highland","0910","Highland","40","910",5352,66309,142779,2408100,31030,377570
"G5100930","1890","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",11313,55482,85728,1406790,41250,173180
"G5100950","1890","Virginia","510","James City","0950","James City","40","950",5643,21422,38651,502750,21030,87430
"G5100970","1890","Virginia","510","King And Queen","0970","King And Queen","40","970",9669,78879,86663,1019590,34420,164480
"G5100990","1890","Virginia","510","King George","0990","King George","40","990",6641,69925,39264,983610,46550,157240
"G5101010","1890","Virginia","510","King William","1010","King William","40","1010",9605,59146,66133,1114390,32560,152420
"G5101030","1890","Virginia","510","Lancaster","1030","Lancaster","40","1030",7191,32420,27568,892870,28380,125930
"G5101050","1890","Virginia","510","Lee","1050","Lee","40","1050",18216,116999,130053,3981900,59570,580180
"G5101070","1890","Virginia","510","Loudoun","1070","Loudoun","40","1070",23274,235703,59193,8619730,192910,1272010
"G5101090","1890","Virginia","510","Louisa","1090","Louisa","40","1090",16997,115344,141111,1898970,58580,328880
"G5101110","1890","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",11372,74260,142106,920400,35660,174070
"G5101130","1890","Virginia","510","Madison","1130","Madison","40","1130",10225,96033,71855,1962810,70760,318190
"G5101150","1890","Virginia","510","Mathews","1150","Matthews","40","1150",7584,22939,16562,1089690,17790,120980
"G5101170","1890","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",25359,165062,226504,2391950,71120,329240
"G5101190","1890","Virginia","510","Middlesex","1190","Middlesex","40","1190",7458,33324,27178,897820,34740,120030
"G5101210","1890","Virginia","510","Montgomery","1210","Montgomery","40","1210",17742,103056,94693,3329360,72520,387840
"G5101230","1890","Virginia","510","Nansemond","1230","Nansemond","40","1230",19692,67479,107187,2195620,55600,243240
"G5101250","1890","Virginia","510","Nelson","1250","Nelson","40","1250",15336,92016,128723,2045210,37490,256860
"G5101270","1890","Virginia","510","New Kent","1270","New Kent","40","1270",5511,37251,56354,615340,27470,95690
"G5101290","1890","Virginia","510","Norfolk","1290","Norfolk","40","1290",77038,70475,44042,4356740,83450,248570
"G5101310","1890","Virginia","510","Northampton","1310","Northampton","40","1310",10313,45728,39115,2054990,53950,207160
"G5101330","1890","Virginia","510","Northumberland","1330","Northumberland","40","1330",7885,50580,46259,1401090,51848,184720
"G5101350","1890","Virginia","510","Nottoway","1350","Nottoway","40","1350",11582,77687,102630,1237200,31950,119650
"G5101370","1890","Virginia","510","Orange","1370","Orange","40","1370",12814,94302,69050,2378510,86400,322990
"G5101390","1890","Virginia","510","Page","1390","Page","40","1390",13092,62775,56636,2522370,64185,283326
"G5101410","1890","Virginia","510","Patrick","1410","Patrick","40","1410",14147,69845,161724,1148050,29600,227930
"G5101430","1890","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",59941,239435,347424,5346460,131030,595210
"G5101450","1890","Virginia","510","Powhatan","1450","Powhatan","40","1450",6791,53793,79473,1112330,30790,123760
"G5101470","1890","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",14694,83378,101259,1338470,43460,169680
"G5101490","1890","Virginia","510","Prince George","1490","Prince George","40","1490",7872,59953,63560,1113340,37310,137310
"G5101510","1890","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",9510,62231,53430,1977420,70630,221770
"G5101530","1890","Virginia","510","Prince William","1530","Prince William","40","1530",9805,90613,77701,2355290,72760,337820
"G5101550","1890","Virginia","510","Pulaski","1550","Pulaski","40","1550",12790,74195,61904,3498680,54470,463340
"G5101570","1890","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",8678,109474,58856,2268460,42420,499680
"G5101590","1890","Virginia","510","Richmond","1590","Richmond","40","1590",7146,46684,38825,814200,21630,112110
"G5101610","1890","Virginia","510","Roanoke","1610","Roanoke","40","1610",30101,72968,56951,3703320,70750,285990
"G5101630","1890","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",23062,150428,115228,4221000,121360,537830
"G5101650","1890","Virginia","510","Rockingham","1650","Rockingham","40","1650",31299,224304,130409,11010740,310520,1188340
"G5101670","1890","Virginia","510","Russell","1670","Russell","40","1670",16126,150235,145845,4324350,48080,1342160
"G5101690","1890","Virginia","510","Scott","1690","Scott","40","1690",21694,133335,185267,3997620,62570,590710
"G5101710","1890","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",19671,143375,130183,7109490,212180,733440
"G5101730","1890","Virginia","510","Smyth","1730","Smyth","40","1730",13360,89977,99286,3888080,56920,421340
"G5101750","1890","Virginia","510","Southampton","1750","Southampton","40","1750",20078,124352,187581,2055110,65730,252260
"G5101770","1890","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",14233,82089,127386,1936840,56180,222110
"G5101790","1890","Virginia","510","Stafford","1790","Stafford","40","1790",7362,59882,85061,1072040,40390,176180
"G5101810","1890","Virginia","510","Surry","1810","Surry","40","1810",8256,42082,63987,875860,31040,124040
"G5101830","1890","Virginia","510","Sussex","1830","Sussex","40","1830",11100,77149,135476,1136120,26660,141880
"G5101850","1890","Virginia","510","Tazewell","1850","Tazewell","40","1850",19899,126884,140227,5867100,68970,830030
"G5101870","1890","Virginia","510","Warren","1870","Warren","40","1870",8280,63589,40065,2161360,47630,275820
"G5101890","1890","Virginia","510","Warwick","1890","Warwick","40","1875",6650,7283,11196,515600,10270,56790
"G5101910","1890","Virginia","510","Washington","1910","Washington","40","1910",29020,171823,133841,5700560,102430,689520
"G5101930","1890","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",8399,61392,53641,1232020,38870,161660
"G5101950","1890","Virginia","510","Wise","1950","Wise","40","1950",9345,39906,114713,1891790,16380,229000
"G5101970","1890","Virginia","510","Wythe","1970","Wythe","40","1970",18019,126934,105027,5783180,83810,585760
"G5101990","1890","Virginia","510","York","1990","York","40","1990",7596,20851,19105,610910,18500,87590
"G5107300","1890","Virginia","510","Petersburg City","7300","Petersburg City","40","7300",22680,192,366,37500,775,2590
"G5300010","1890","Washington","530","Adams","0010","Adams","73","10",2098,51319,88982,937870,63140,300590
"G5300030","1890","Washington","530","Asotin","0030","Asotin","73","30",1580,43823,27531,530190,32030,219990
"G5300055","1890","Washington","530","Chehalis","0055","Chehalis","73","270",9249,14830,28743,1439980,37300,224380
"G5300090","1890","Washington","530","Clallam","0090","Clallam","73","90",2771,7760,11067,753750,24160,90490
"G5300110","1890","Washington","530","Clark","0110","Clark","73","110",11709,37002,101598,3591920,102600,465770
"G5300130","1890","Washington","530","Columbia","0130","Columbia","73","130",6709,144537,80988,3872660,210360,802000
"G5300150","1890","Washington","530","Cowlitz","0150","Cowlitz","73","150",5917,21327,46648,1617270,37660,232220
"G5300170","1890","Washington","530","Douglas","0170","Douglas","73","170",3161,19330,65965,630150,47830,331990
"G5300210","1890","Washington","530","Franklin","0210","Franklin","73","210",696,1388,5707,44300,2940,68900
